
# Sun 12:05:37 24-Dec-2017
# List of observations files:
#		daom.obs
# Config:	bh73.cfg
# Parameters:	bh73.ans
#
# Computed indices for program and standard objects
#
# Columns: 
#	1	object id
#	2	x
#	3	y
#	4	V
#	5	error(V)
#	6	BV
#	7	error(BV)
#	8	UB
#	9	error(UB)
#	10	VI
#	11	error(VI)


11070      1589.52 3516.28 19.501  0.016   1.375   0.047   0.516   0.105   INDEF   INDEF  
11071      928.709 642.187 19.439  0.027   1.540   0.051   0.524   0.158   INDEF   INDEF  
11072      1708.56 2373.37 19.475  0.021   1.482   0.043   INDEF   INDEF   INDEF   INDEF  
11073      2893.19 2383.59 19.453  0.020   1.518   0.036   INDEF   INDEF   INDEF   INDEF  
11074      181.793 2396.88 19.449  0.027   1.549   0.053   INDEF   INDEF   INDEF   INDEF  
11075      1853.74 2716.15 19.518  0.024   1.310   0.051   0.456   0.094   INDEF   INDEF  
11076      1321.30 2741.79 19.446  0.017   1.613   0.040   INDEF   INDEF   INDEF   INDEF  
11077      2594.93 1129.95 19.433  0.027   1.576   0.049   INDEF   INDEF   INDEF   INDEF  
11078      1357.47 3479.03 19.406  0.014   1.866   0.038   INDEF   INDEF   INDEF   INDEF  
11079      3705.47 740.697 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11080      2239.13 3435.99 19.536  0.016   1.294   0.033   INDEF   INDEF   INDEF   INDEF  
11081      3220.63 583.726 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11082      2722.76 1801.80 19.433  0.025   1.585   0.046   INDEF   INDEF   INDEF   INDEF  
11083      79.721  2387.31 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11084      2754.21 2489.59 19.483  0.023   1.440   0.039   INDEF   INDEF   INDEF   INDEF  
11085      1568.31 2489.10 19.459  0.024   1.460   0.035   0.423   0.099   INDEF   INDEF  
11086      59.610  3840.27 19.547  0.028   1.280   0.052   INDEF   INDEF   INDEF   INDEF  
11087      104.889 2395.29 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11088      1677.04 2660.14 19.458  0.028   1.467   0.042   0.490   0.119   INDEF   INDEF  
11089      904.153 3434.86 19.508  0.017   1.395   0.041   INDEF   INDEF   INDEF   INDEF  
11090      3644.41 2192.12 19.441  0.018   1.606   0.035   INDEF   INDEF   1.721   0.099  
11091      2174.11 3867.55 19.469  0.018   1.536   0.047   0.609   0.128   INDEF   INDEF  
11092      3268.82 1789.95 19.338  0.020   2.117   0.040   INDEF   INDEF   2.072   0.059  
11093      2279.95 4003.19 19.502  0.015   1.438   0.044   INDEF   INDEF   INDEF   INDEF  
11094      433.402 2698.49 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11095      2494.54 2249.54 19.380  0.029   1.628   0.043   INDEF   INDEF   INDEF   INDEF  
11096      375.895 2537.20 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11097      1896.58 3657.42 19.413  0.015   1.870   0.041   INDEF   INDEF   INDEF   INDEF  
11098      2631.98 551.415 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11099      2827.99 2125.87 19.443  0.022   1.551   0.038   INDEF   INDEF   INDEF   INDEF  
11100      2878.17 3950.72 19.488  0.021   1.435   0.039   0.499   0.132   INDEF   INDEF  
11101      3023.03 3330.82 19.392  0.016   2.001   0.039   INDEF   INDEF   2.324   0.081  
11102      239.805 2036.13 19.486  0.021   1.490   0.049   INDEF   INDEF   INDEF   INDEF  
11103      511.317 3649.06 19.531  0.019   1.339   0.042   INDEF   INDEF   1.611   0.122  
11104      2623.57 3246.42 19.435  0.018   1.635   0.038   INDEF   INDEF   INDEF   INDEF  
11105      1962.60 2051.57 19.459  0.019   1.513   0.034   INDEF   INDEF   INDEF   INDEF  
11106      1941.77 363.775 19.487  0.027   1.527   0.078   INDEF   INDEF   INDEF   INDEF  
11107      632.443 350.483 19.523  0.026   1.360   0.046   INDEF   INDEF   INDEF   INDEF  
11108      1673.95 3545.25 19.456  0.016   1.589   0.035   INDEF   INDEF   INDEF   INDEF  
11109      1512.64 2325.80 19.432  0.028   1.546   0.042   INDEF   INDEF   INDEF   INDEF  
11110      3399.78 1947.56 19.493  0.017   1.452   0.035   INDEF   INDEF   INDEF   INDEF  
11111      664.266 415.605 19.574  0.031   1.258   0.046   0.484   0.117   INDEF   INDEF  
11112      2176.79 408.175 19.461  0.033   1.566   0.070   INDEF   INDEF   INDEF   INDEF  
11113      63.117  2465.24 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11114      41.652  2013.01 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11115      1720.90 756.568 19.476  0.034   1.704   0.140   INDEF   INDEF   INDEF   INDEF  
11116      1395.17 380.760 19.456  0.030   1.497   0.046   INDEF   INDEF   INDEF   INDEF  
11117      1799.00 2066.49 19.402  0.052   1.562   0.071   INDEF   INDEF   INDEF   INDEF  
11118      2954.64 1643.68 19.348  0.025   1.876   0.044   INDEF   INDEF   1.682   0.087  
11119      1296.13 3276.45 19.651  0.029   1.070   0.049   INDEF   INDEF   INDEF   INDEF  
11120      174.958 1865.31 19.534  0.022   1.330   0.045   INDEF   INDEF   INDEF   INDEF  
11121      2378.93 1034.66 19.381  0.032   1.672   0.048   INDEF   INDEF   1.523   0.088  
11122      1846.45 2300.46 19.487  0.018   1.469   0.038   0.361   0.120   INDEF   INDEF  
11123      452.916 740.597 19.521  0.026   1.355   0.044   0.869   0.184   INDEF   INDEF  
11124      3495.60 1233.61 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11125      1428.11 1221.75 19.424  0.030   1.535   0.046   0.468   0.106   INDEF   INDEF  
11126      1908.58 3508.80 19.383  0.020   1.881   0.045   INDEF   INDEF   INDEF   INDEF  
11127      458.114 2038.00 19.485  0.021   1.504   0.045   INDEF   INDEF   INDEF   INDEF  
11128      196.090 3055.78 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11129      3392.96 2071.37 19.400  0.016   1.899   0.041   INDEF   INDEF   INDEF   INDEF  
11130      2884.92 1911.78 19.442  0.020   1.617   0.040   INDEF   INDEF   1.422   0.190  
11131      2756.73 1882.87 19.388  0.024   1.850   0.053   INDEF   INDEF   INDEF   INDEF  
11132      1936.41 2277.72 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11133      659.601 716.328 19.581  0.026   1.225   0.045   0.511   0.148   INDEF   INDEF  
11134      575.357 3590.38 20.181  0.073   0.715   0.094   INDEF   INDEF   2.746   0.095  
11135      3865.35 3125.68 19.503  0.018   1.422   0.037   0.676   0.137   INDEF   INDEF  
11136      781.571 3722.32 19.522  0.027   1.378   0.053   INDEF   INDEF   INDEF   INDEF  
11137      1132.31 3125.29 19.505  0.021   1.568   0.041   INDEF   INDEF   2.052   0.065  
11138      180.941 595.250 19.362  0.026   1.709   0.041   INDEF   INDEF   INDEF   INDEF  
11139      2292.10 2804.07 19.526  0.027   1.369   0.041   INDEF   INDEF   INDEF   INDEF  
11140      259.729 948.868 19.530  0.036   1.363   0.054   INDEF   INDEF   INDEF   INDEF  
11141      2752.65 294.522 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11142      436.984 1298.82 19.555  0.028   1.277   0.051   0.514   0.132   INDEF   INDEF  
11143      2020.97 2776.38 19.494  0.026   1.419   0.037   0.356   0.096   INDEF   INDEF  
11144      1290.08 3842.48 19.569  0.019   1.238   0.038   INDEF   INDEF   INDEF   INDEF  
11145      1528.99 366.806 19.638  0.031   2.303   0.066   INDEF   INDEF   2.563   0.050  
11146      2602.82 3844.53 19.497  0.019   1.569   0.037   INDEF   INDEF   2.154   0.067  
11147      1896.90 2811.60 19.512  0.022   1.402   0.035   INDEF   INDEF   INDEF   INDEF  
11148      267.333 4034.47 19.563  0.026   1.262   0.050   INDEF   INDEF   INDEF   INDEF  
11149      2351.61 3715.14 19.531  0.017   1.339   0.037   0.742   0.146   INDEF   INDEF  
11150      3052.29 3934.43 19.466  0.025   1.539   0.046   INDEF   INDEF   INDEF   INDEF  
11151      2767.78 2018.38 19.417  0.022   1.641   0.038   INDEF   INDEF   INDEF   INDEF  
11152      208.400 2215.39 19.566  0.025   1.257   0.051   0.244   0.084   INDEF   INDEF  
11153      3806.41 1454.89 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11154      1075.35 927.655 19.618  0.022   1.197   0.041   -0.099  0.071   INDEF   INDEF  
11155      131.467 1760.28 19.538  0.023   1.342   0.041   INDEF   INDEF   INDEF   INDEF  
11156      2253.19 2647.07 19.441  0.029   1.544   0.045   INDEF   INDEF   INDEF   INDEF  
11157      3375.78 131.952 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11158      2338.00 2759.04 19.521  0.022   1.388   0.037   INDEF   INDEF   INDEF   INDEF  
11159      2103.96 3477.10 19.404  0.015   1.848   0.034   INDEF   INDEF   INDEF   INDEF  
11160      2044.83 3177.78 19.560  0.013   1.250   0.028   0.490   0.094   INDEF   INDEF  
11161      886.507 3553.90 19.526  0.019   1.379   0.045   INDEF   INDEF   INDEF   INDEF  
11162      1004.64 4005.25 19.532  0.023   1.358   0.048   INDEF   INDEF   INDEF   INDEF  
11163      2566.24 1759.12 19.460  0.025   1.535   0.044   INDEF   INDEF   INDEF   INDEF  
11164      3406.18 2037.19 19.420  0.017   1.871   0.039   INDEF   INDEF   1.867   0.072  
11165      1496.21 2899.05 19.473  0.020   1.516   0.041   0.642   0.128   INDEF   INDEF  
11166      467.952 1474.74 19.549  0.024   1.303   0.045   0.342   0.093   INDEF   INDEF  
11167      408.618 3574.34 19.608  0.025   2.014   0.055   INDEF   INDEF   2.584   0.047  
11168      2258.83 2167.03 19.510  0.039   1.401   0.059   0.288   0.127   INDEF   INDEF  
11169      2088.65 1817.23 19.441  0.019   1.617   0.036   INDEF   INDEF   INDEF   INDEF  
11170      164.606 649.329 19.553  0.028   1.323   0.045   INDEF   INDEF   INDEF   INDEF  
11171      2804.53 2391.87 19.414  0.019   1.670   0.034   INDEF   INDEF   INDEF   INDEF  
11172      1952.10 2272.20 19.459  0.023   1.593   0.044   INDEF   INDEF   1.576   0.111  
11173      2405.78 2607.97 19.395  0.025   1.639   0.039   INDEF   INDEF   INDEF   INDEF  
11174      559.765 3236.13 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11175      54.397  1805.54 19.610  0.025   1.152   0.044   0.494   0.089   INDEF   INDEF  
11176      33.871  2962.05 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11177      2103.76 2881.65 19.425  0.021   1.607   0.035   INDEF   INDEF   INDEF   INDEF  
11178      1205.82 3366.29 19.472  0.014   1.646   0.040   INDEF   INDEF   INDEF   INDEF  
11179      3819.62 2828.67 19.509  0.015   1.414   0.032   0.520   0.086   INDEF   INDEF  
11180      44.410  2253.18 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11181      1165.53 1014.99 19.412  0.037   1.608   0.057   INDEF   INDEF   INDEF   INDEF  
11182      329.988 1149.93 19.410  0.027   1.682   0.049   INDEF   INDEF   INDEF   INDEF  
11183      3662.36 2133.62 19.479  0.018   1.507   0.033   INDEF   INDEF   INDEF   INDEF  
11184      999.977 2495.19 19.465  0.021   1.536   0.037   INDEF   INDEF   INDEF   INDEF  
11185      392.935 2550.89 19.541  0.025   1.341   0.049   INDEF   INDEF   INDEF   INDEF  
11186      1006.94 910.741 19.502  0.027   1.454   0.052   INDEF   INDEF   INDEF   INDEF  
11187      2643.55 2650.64 19.447  0.022   1.563   0.034   0.442   0.130   1.822   0.086  
11188      1702.45 3301.04 19.526  0.017   1.389   0.035   INDEF   INDEF   INDEF   INDEF  
11189      1614.39 1910.67 19.448  0.020   1.574   0.034   0.258   0.097   1.619   0.095  
11190      1096.62 3842.60 19.488  0.024   1.517   0.050   0.724   0.155   1.727   0.120  
11191      723.170 3035.23 19.435  0.019   1.799   0.041   INDEF   INDEF   1.889   0.079  
11192      620.656 2073.59 19.532  0.029   1.373   0.048   0.211   0.094   INDEF   INDEF  
11193      436.006 1304.69 19.512  0.022   1.445   0.047   INDEF   INDEF   INDEF   INDEF  
11194      1537.56 2235.52 19.540  0.022   1.356   0.036   INDEF   INDEF   INDEF   INDEF  
11195      3118.69 917.709 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11196      2430.73 2413.08 19.362  0.028   1.861   0.046   INDEF   INDEF   1.839   0.077  
11197      3124.88 3512.38 19.485  0.017   1.507   0.034   0.252   0.105   INDEF   INDEF  
11198      3905.81 1614.15 19.527  0.021   2.186   0.049   INDEF   INDEF   2.544   0.045  
11199      3519.36 1149.48 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11200      1966.49 3433.41 19.526  0.014   1.403   0.034   INDEF   INDEF   INDEF   INDEF  
11201      1129.88 1730.04 19.378  0.024   1.987   0.042   INDEF   INDEF   2.130   0.057  
11202      1265.25 2035.50 19.517  0.026   1.407   0.040   INDEF   INDEF   INDEF   INDEF  
11203      4021.59 1634.71 19.346  0.018   2.681   0.067   INDEF   INDEF   INDEF   INDEF  
11204      886.797 1871.59 19.576  0.020   1.259   0.037   INDEF   INDEF   INDEF   INDEF  
11205      2456.94 179.562 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11206      3599.82 2187.31 19.453  0.015   1.634   0.031   INDEF   INDEF   0.984   0.390  
11207      665.542 1878.62 19.435  0.026   1.630   0.047   INDEF   INDEF   INDEF   INDEF  
11208      246.054 2526.33 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11209      1254.68 269.274 19.558  0.027   1.292   0.046   0.657   0.117   INDEF   INDEF  
11210      3709.74 1116.31 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11211      1474.94 2585.76 19.516  0.024   1.419   0.041   0.273   0.105   1.489   0.125  
11212      482.038 1649.12 19.574  0.025   1.245   0.053   INDEF   INDEF   INDEF   INDEF  
11213      561.702 675.970 19.478  0.033   1.468   0.045   INDEF   INDEF   INDEF   INDEF  
11214      3081.61 2710.97 19.494  0.018   1.483   0.033   INDEF   INDEF   INDEF   INDEF  
11215      1765.67 1671.36 19.476  0.040   1.496   0.062   INDEF   INDEF   INDEF   INDEF  
11216      426.661 1764.00 19.430  0.028   1.645   0.050   INDEF   INDEF   INDEF   INDEF  
11217      188.760 822.280 19.493  0.030   1.457   0.045   INDEF   INDEF   INDEF   INDEF  
11218      1646.81 1605.45 19.503  0.024   1.455   0.042   0.293   0.190   INDEF   INDEF  
11219      1755.16 3212.52 19.528  0.016   1.389   0.031   0.566   0.127   INDEF   INDEF  
11220      1172.26 4032.57 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11221      1142.01 1918.12 19.501  0.026   1.447   0.042   0.299   0.159   INDEF   INDEF  
11222      3800.74 368.231 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11223      2845.18 1117.24 19.458  0.030   1.600   0.058   INDEF   INDEF   INDEF   INDEF  
11224      1131.07 832.660 19.455  0.039   1.576   0.068   INDEF   INDEF   INDEF   INDEF  
11225      2734.14 2515.91 19.469  0.022   1.524   0.036   INDEF   INDEF   INDEF   INDEF  
11226      4072.39 3424.00 19.609  0.195   1.290   0.226   INDEF   INDEF   INDEF   INDEF  
11227      2020.25 2617.15 19.452  0.029   1.534   0.043   0.278   0.184   INDEF   INDEF  
11228      3620.68 3570.10 19.541  0.025   1.353   0.043   0.420   0.119   INDEF   INDEF  
11229      2490.56 3325.46 19.422  0.016   1.859   0.039   INDEF   INDEF   INDEF   INDEF  
11230      978.036 255.051 19.556  0.027   1.318   0.043   0.743   0.140   INDEF   INDEF  
11231      3418.52 3546.17 19.460  0.016   1.651   0.035   INDEF   INDEF   INDEF   INDEF  
11232      2949.57 3598.92 19.524  0.018   1.414   0.034   0.505   0.115   1.887   0.139  
11233      1884.47 940.319 19.349  0.030   1.798   0.050   INDEF   INDEF   INDEF   INDEF  
11234      2764.03 180.031 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11235      2097.48 2957.25 19.454  0.019   1.590   0.034   INDEF   INDEF   INDEF   INDEF  
11236      208.393 277.849 19.534  0.056   1.383   0.078   INDEF   INDEF   INDEF   INDEF  
11237      1990.97 877.469 19.418  0.033   1.617   0.052   INDEF   INDEF   INDEF   INDEF  
11238      69.731  1776.79 19.574  0.025   1.284   0.045   INDEF   INDEF   INDEF   INDEF  
11239      424.540 2345.08 19.438  0.023   1.748   0.052   INDEF   INDEF   INDEF   INDEF  
11240      562.625 1517.21 19.493  0.021   1.524   0.043   INDEF   INDEF   INDEF   INDEF  
11241      1454.53 42.697  19.540  0.025   1.375   0.044   INDEF   INDEF   INDEF   INDEF  
11242      3876.97 884.419 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11243      3276.79 739.161 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11244      1027.48 2173.87 19.417  0.028   1.634   0.045   INDEF   INDEF   INDEF   INDEF  
11245      454.043 1880.95 19.534  0.021   1.399   0.048   INDEF   INDEF   INDEF   INDEF  
11246      3851.09 2427.62 19.495  0.018   1.538   0.040   INDEF   INDEF   INDEF   INDEF  
11247      3229.72 2788.66 19.490  0.016   1.555   0.035   INDEF   INDEF   INDEF   INDEF  
11248      3852.97 2121.38 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11249      3107.39 312.307 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11250      1738.18 2274.17 19.583  0.023   1.288   0.036   INDEF   INDEF   INDEF   INDEF  
11251      2084.05 3841.25 19.489  0.019   1.555   0.042   INDEF   INDEF   INDEF   INDEF  
11252      847.335 402.884 19.438  0.027   1.615   0.046   INDEF   INDEF   INDEF   INDEF  
11253      1193.68 3880.64 19.494  0.023   1.541   0.050   INDEF   INDEF   INDEF   INDEF  
11254      643.269 2108.63 19.518  0.025   1.435   0.044   INDEF   INDEF   INDEF   INDEF  
11255      1064.87 3802.22 19.566  0.024   1.422   0.066   INDEF   INDEF   1.853   0.079  
11256      1736.42 713.316 19.371  0.030   1.799   0.052   INDEF   INDEF   INDEF   INDEF  
11257      3710.26 3260.31 19.541  0.016   1.389   0.031   INDEF   INDEF   1.596   0.113  
11258      3143.75 2737.56 19.510  0.015   1.477   0.031   INDEF   INDEF   INDEF   INDEF  
11259      3812.43 2766.33 19.513  0.016   1.458   0.034   0.418   0.114   INDEF   INDEF  
11260      65.154  532.548 19.641  0.032   1.200   0.046   INDEF   INDEF   INDEF   INDEF  
11261      174.886 1555.93 19.548  0.027   1.341   0.047   0.487   0.113   INDEF   INDEF  
11262      85.630  2029.19 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11263      2912.33 2253.21 19.378  0.019   2.178   0.039   INDEF   INDEF   2.215   0.053  
11264      754.996 748.001 19.439  0.030   1.644   0.053   INDEF   INDEF   INDEF   INDEF  
11265      3998.78 2756.33 19.544  0.017   1.375   0.033   INDEF   INDEF   INDEF   INDEF  
11266      1557.39 280.323 19.518  0.028   1.443   0.050   INDEF   INDEF   INDEF   INDEF  
11267      1887.66 314.752 19.472  0.034   1.560   0.060   INDEF   INDEF   INDEF   INDEF  
11268      1549.77 2441.54 19.522  0.032   1.416   0.047   INDEF   INDEF   INDEF   INDEF  
11269      591.373 722.304 19.530  0.026   1.416   0.050   INDEF   INDEF   INDEF   INDEF  
11270      877.026 4098.40 19.585  0.027   1.230   0.055   0.411   0.121   INDEF   INDEF  
11271      635.223 708.938 19.563  0.025   1.325   0.048   INDEF   INDEF   INDEF   INDEF  
11272      610.327 4041.34 19.615  0.026   1.157   0.053   INDEF   INDEF   INDEF   INDEF  
11273      3552.19 3546.54 19.561  0.016   1.270   0.044   0.553   0.114   INDEF   INDEF  
11274      2351.37 1557.35 19.419  0.022   1.933   0.040   INDEF   INDEF   2.344   0.061  
11275      2469.23 2848.74 19.457  0.022   1.577   0.036   INDEF   INDEF   INDEF   INDEF  
11276      90.325  3550.97 19.542  0.026   1.450   0.052   INDEF   INDEF   1.805   0.097  
11277      3592.18 3270.65 19.514  0.046   1.519   0.072   0.559   0.159   1.828   0.098  
11278      912.407 1530.31 19.535  0.021   1.394   0.039   0.416   0.114   INDEF   INDEF  
11279      3335.05 1965.18 19.495  0.020   1.519   0.038   INDEF   INDEF   INDEF   INDEF  
11280      3073.39 1901.80 19.484  0.021   1.571   0.042   INDEF   INDEF   INDEF   INDEF  
11281      172.563 3797.10 19.594  0.030   1.255   0.053   INDEF   INDEF   INDEF   INDEF  
11282      334.728 1302.93 19.538  0.026   1.368   0.050   0.544   0.120   INDEF   INDEF  
11283      2964.12 1638.83 19.501  0.027   1.502   0.051   INDEF   INDEF   INDEF   INDEF  
11284      3803.96 2468.81 19.524  0.015   1.457   0.033   INDEF   INDEF   INDEF   INDEF  
11285      1007.23 3666.40 19.530  0.024   1.460   0.065   INDEF   INDEF   INDEF   INDEF  
11286      3096.54 3813.71 19.622  0.019   1.167   0.037   0.215   0.104   INDEF   INDEF  
11287      2692.39 629.245 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11288      2178.87 2099.05 19.472  0.026   1.533   0.044   0.308   0.092   INDEF   INDEF  
11289      147.270 887.458 19.625  0.029   1.219   0.045   INDEF   INDEF   INDEF   INDEF  
11290      2949.71 2753.40 19.492  0.019   1.528   0.035   INDEF   INDEF   INDEF   INDEF  
11291      3552.38 1429.14 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11292      1136.76 3166.46 19.515  0.020   1.489   0.041   INDEF   INDEF   INDEF   INDEF  
11293      2170.83 2451.53 19.526  0.027   1.414   0.041   0.368   0.133   INDEF   INDEF  
11294      54.653  1269.41 19.467  0.030   1.558   0.049   INDEF   INDEF   INDEF   INDEF  
11295      11.974  1133.76 19.543  0.025   1.394   0.045   INDEF   INDEF   INDEF   INDEF  
11296      1822.67 3574.54 19.479  0.017   1.649   0.040   INDEF   INDEF   INDEF   INDEF  
11297      3307.16 399.971 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11298      2928.62 1822.47 19.437  0.025   1.617   0.041   INDEF   INDEF   INDEF   INDEF  
11299      535.627 2434.72 19.356  0.024   2.051   0.052   INDEF   INDEF   INDEF   INDEF  
11300      786.921 2009.01 19.555  0.027   1.297   0.070   0.845   0.166   INDEF   INDEF  
11301      2466.91 3812.03 19.580  0.022   1.290   0.043   INDEF   INDEF   INDEF   INDEF  
11302      2289.99 732.213 19.453  0.035   1.566   0.054   INDEF   INDEF   INDEF   INDEF  
11303      3686.16 2701.43 19.569  0.016   1.323   0.030   0.353   0.090   INDEF   INDEF  
11304      1090.33 421.943 19.492  0.028   1.501   0.045   INDEF   INDEF   INDEF   INDEF  
11305      1719.13 3092.75 19.474  0.018   1.688   0.043   INDEF   INDEF   INDEF   INDEF  
11306      2382.53 2777.68 19.467  0.022   1.529   0.034   0.681   0.164   INDEF   INDEF  
11307      2345.12 437.410 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11308      3071.55 2656.69 19.477  0.021   1.558   0.036   0.597   0.139   1.874   0.139  
11309      3542.54 3711.91 19.521  0.016   1.473   0.033   INDEF   INDEF   INDEF   INDEF  
11310      1035.73 3557.80 19.481  0.018   1.704   0.046   INDEF   INDEF   INDEF   INDEF  
11311      3014.66 515.178 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11312      3365.42 2851.77 19.493  0.017   1.640   0.035   INDEF   INDEF   1.978   0.073  
11313      3067.93 1538.48 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11314      1609.57 3261.70 19.534  0.020   1.432   0.038   INDEF   INDEF   INDEF   INDEF  
11315      1925.22 2138.57 19.476  0.025   1.626   0.043   INDEF   INDEF   1.755   0.084  
11316      3155.87 3093.58 19.541  0.016   1.414   0.033   INDEF   INDEF   INDEF   INDEF  
11317      406.807 3204.31 19.532  0.020   1.646   0.047   INDEF   INDEF   2.110   0.066  
11318      3631.47 1998.38 19.405  0.018   1.763   0.033   INDEF   INDEF   INDEF   INDEF  
11319      3202.23 3890.12 19.575  0.014   1.296   0.033   INDEF   INDEF   INDEF   INDEF  
11320      2111.99 1442.13 19.517  0.023   1.445   0.037   0.439   0.121   INDEF   INDEF  
11321      3603.27 844.412 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11322      2683.37 3831.70 19.536  0.019   1.422   0.034   INDEF   INDEF   INDEF   INDEF  
11323      3076.16 849.688 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11324      464.207 2200.56 19.614  0.027   1.225   0.048   INDEF   INDEF   INDEF   INDEF  
11325      2281.95 3531.22 19.686  0.025   1.075   0.088   INDEF   INDEF   2.343   0.070  
11326      1283.37 3513.60 19.498  0.019   1.617   0.039   INDEF   INDEF   1.900   0.082  
11327      2354.35 4009.34 19.485  0.018   1.583   0.036   INDEF   INDEF   INDEF   INDEF  
11328      2090.30 2475.60 19.444  0.027   1.700   0.045   INDEF   INDEF   1.750   0.082  
11329      1107.84 3603.31 19.526  0.019   1.500   0.046   INDEF   INDEF   INDEF   INDEF  
11330      363.573 47.418  19.589  0.030   1.313   0.046   INDEF   INDEF   INDEF   INDEF  
11331      1578.47 2380.79 19.536  0.018   1.438   0.035   INDEF   INDEF   INDEF   INDEF  
11332      3256.25 2380.95 19.498  0.017   1.590   0.037   INDEF   INDEF   INDEF   INDEF  
11333      3711.79 2688.42 19.521  0.015   1.526   0.035   INDEF   INDEF   INDEF   INDEF  
11334      630.889 2467.90 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11335      1212.78 722.744 19.502  0.031   1.507   0.053   INDEF   INDEF   INDEF   INDEF  
11336      1374.12 308.235 19.446  0.030   2.000   0.055   INDEF   INDEF   2.213   0.068  
11337      183.388 3507.58 19.593  0.027   1.345   0.050   INDEF   INDEF   1.800   0.088  
11338      847.531 3883.39 19.623  0.025   1.172   0.052   INDEF   INDEF   INDEF   INDEF  
11339      2421.81 2304.49 19.522  0.024   1.456   0.039   INDEF   INDEF   INDEF   INDEF  
11340      1753.33 3150.85 19.523  0.017   1.499   0.036   INDEF   INDEF   INDEF   INDEF  
11341      3931.35 2649.09 19.538  0.018   1.449   0.037   INDEF   INDEF   INDEF   INDEF  
11342      1367.15 2152.81 19.612  0.025   1.263   0.040   INDEF   INDEF   INDEF   INDEF  
11343      1629.96 648.390 19.319  0.030   1.949   0.051   INDEF   INDEF   INDEF   INDEF  
11344      213.334 4026.56 19.620  0.026   1.192   0.053   INDEF   INDEF   1.465   0.155  
11345      3873.29 549.957 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
11346      3259.22 3574.29 19.570  0.015   1.338   0.033   0.381   0.109   INDEF   INDEF  
11347      229.456 932.609 19.589  0.026   1.308   0.042   0.460   0.137   INDEF   INDEF  
11348      3008.50 2857.11 19.458  0.019   1.690   0.034   INDEF   INDEF   1.801   0.082  
